round,date,token_symbol,amount,usd_amount,choice,block_number,choice_index,token_name,token_price,token_addr,score,proposal,tx_hash
27,2022-09-20,FXS,1.04441664e+23,555688.4768723683,FRAX+USDC (0xDcEF…),15562983,97,Frax Share,5.320563227261184,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,8691758.686112123,0x7348c424b991d683f8a8c4ff8ad54803b571fa23fb05df29291e18c3e6b641f5,0x57759263268c2ced3225a8149dd201c0370e9afa6eda1a5c675684ef735f2388
27,2022-09-20,FXS,2.70048e+21,14368.074583954281,GUSD+crvFRAX (0x4e43…),15562997,103,Frax Share,5.320563227261184,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,225260.41189590187,0x7348c424b991d683f8a8c4ff8ad54803b571fa23fb05df29291e18c3e6b641f5,0x3ff90e8abf0b5ba7cdb185cdd99851e8d803b0fa655585001626c74eb031e5e3
27,2022-09-20,FXS,2.8272e+21,15042.29635611282,BUSD+crvFRAX (0x8fdb…),15563361,104,Frax Share,5.320563227261184,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,235299.15381810267,0x7348c424b991d683f8a8c4ff8ad54803b571fa23fb05df29291e18c3e6b641f5,0x4b60e07787fdac17ba52d0a76bf663fe40fe3e1e82ec5f9ccc706af69c130d38
27,2022-09-20,FXS,3.2112e+21,17085.392635381115,TUSD+crvFRAX (0x33ba…),15563377,107,Frax Share,5.320563227261184,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,567820.6739308141,0x7348c424b991d683f8a8c4ff8ad54803b571fa23fb05df29291e18c3e6b641f5,0xc0cf83848c4b487d8cece6014bf7f20604b247d36172c19b363545f93059ac40
27,2022-09-20,FXS,1.12512e+21,5986.272098256103,LUSD+crvFRAX (0x497C…),15563383,101,Frax Share,5.320563227261184,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,93811.9330381167,0x7348c424b991d683f8a8c4ff8ad54803b571fa23fb05df29291e18c3e6b641f5,0x78220b5476f0ce274d302f035cc879db200169a630a81a9800b43948689c8348
27,2022-09-20,FXS,1.1507232e+23,612249.5542676317,FRAX+3Crv (0xd632…),15564983,31,Frax Share,5.320563227261184,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,9577015.913750945,0x7348c424b991d683f8a8c4ff8ad54803b571fa23fb05df29291e18c3e6b641f5,0x59fa07ae1069140d0ac52d9b4357c2a55f77582ad974f64266f75b38f423c77a
27,2022-09-20,FXS,1.12704e+21,5996.487579652445,sUSD+crvFRAX (0xe3c1…),15565012,100,Frax Share,5.320563227261184,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,93986.17914222939,0x7348c424b991d683f8a8c4ff8ad54803b571fa23fb05df29291e18c3e6b641f5,0x3297665d1c41c01f726d593f826e0726f2787228571a9be81882711209f5c24e
27,2022-09-20,FXS,2.304e+21,12258.577675609768,ApeUSD+crvFRAX (0x04b7…),15565018,102,Frax Share,5.320563227261184,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,2200484.06708878,0x7348c424b991d683f8a8c4ff8ad54803b571fa23fb05df29291e18c3e6b641f5,0xe0dfed6e443c7e49658ba30d1d8f903c1c1b62f9ff5fd9cc2a635a73d7046fe9
27,2022-09-20,FXS,1.824e+21,9704.707326524398,alUSD+crvFRAX (0xB30d…),15565072,105,Frax Share,5.320563227261184,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,308240.36479298846,0x7348c424b991d683f8a8c4ff8ad54803b571fa23fb05df29291e18c3e6b641f5,0x56e68bc84e36fb2559566db166373d54846273f29d2953ed7122b9c67122f15b
27,2022-09-20,FXS,7.68e+20,4086.1925585365893,USDD+crvFRAX (0x4606…),15565085,106,Frax Share,5.320563227261184,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,289642.1271160728,0x7348c424b991d683f8a8c4ff8ad54803b571fa23fb05df29291e18c3e6b641f5,0x01dc4e6ebcdcadd693ff864ccffbad8436e5844314a2556b17efe843c09632ae
27,2022-09-20,FXS,3.62592e+22,192919.3661699087,FRAX+FPI (0xf861…),15566787,86,Frax Share,5.320563227261184,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,3017787.4614592916,0x7348c424b991d683f8a8c4ff8ad54803b571fa23fb05df29291e18c3e6b641f5,0x4586c647ff2b35735b011b207da2797d71a7b8347860b19096cf6e5893954f11
27,2022-09-20,JPEG,4.992e+25,29628.940569999835,PUSd+3Crv (0x8EE0…),15568707,88,JPEG’d Governance Token,0.0005935284569310865,0xE80C0cd204D654CEbe8dd64A4857cAb6Be8345a3,926764.1826474782,0x7348c424b991d683f8a8c4ff8ad54803b571fa23fb05df29291e18c3e6b641f5,0x85d161792d4b455b37f96f26e61c7495f61f019cc650b8390d5a3ba8a23e4d1d
28,2022-10-04,TUSD,1.536e+23,153394.51741722427,TUSD+3Crv (0xEcd5…),15637257,29,TrueUSD,0.998662222768387,0x0000000000085d4780B73119b644AE5ecd22b376,2423611.323148336,0x0f5d75e0b0b506ba9ff2c394d40ed7b105e9a3523d53c584dd5f0671da6b9345,0x40541c50106bff0252d1cb94982e3f24ac92b9c6e7ade1a511443ad45b7b704f
28,2022-10-04,TUSD,1.92e+22,19174.314677153034,TUSD+crvFRAX (0x33ba…),15637265,107,TrueUSD,0.998662222768387,0x0000000000085d4780B73119b644AE5ecd22b376,462250.2509277668,0x0f5d75e0b0b506ba9ff2c394d40ed7b105e9a3523d53c584dd5f0671da6b9345,0x185cd1f8497781cc392b413c51fa81b0c58ff3ccbfb389869d4874e94ebe7007
28,2022-10-04,USDD,2.112e+23,211151.11499365693,USDD+3Crv (0xe6b5…),15637275,94,Decentralized USD,0.9997685369017847,0x0C10bF8FcB7Bf5412187A595ab97a3609160b5c6,3334956.168665762,0x0f5d75e0b0b506ba9ff2c394d40ed7b105e9a3523d53c584dd5f0671da6b9345,0x7a815c3c7ea2c47bd43693b781e19e7a218ee15e0c2fad2a7a6b412dc989ae30
28,2022-10-04,USDD,3.552e+22,35511.778430751394,USDD+crvFRAX (0x4606…),15637280,106,Decentralized USD,0.9997685369017847,0x0C10bF8FcB7Bf5412187A595ab97a3609160b5c6,590741.4541701354,0x0f5d75e0b0b506ba9ff2c394d40ed7b105e9a3523d53c584dd5f0671da6b9345,0x2339cbcb8818e97647884ab102f1685031721482c9de1ecbb6276a003a1faff4
28,2022-10-04,APEFI,1.152e+25,178472.45414332775,ApeUSD+crvFRAX (0x04b7…),15637423,102,Ape Finance,0.015492400533274981,0x4332f8A38f14BD3D8D1553aF27D7c7Ac6C27278D,2850213.9388858816,0x0f5d75e0b0b506ba9ff2c394d40ed7b105e9a3523d53c584dd5f0671da6b9345,0xeecc19886322f7f8ffcb5998bc6558721410d296a05403f254ef744e3bad8578
28,2022-10-04,GNO,2.4e+20,28570.90466789249,xdai-WXDAI+USDC+USDT (0x7f90…),15639240,150,Gnosis Token,119.04543611621871,0x6810e776880C02933D47DB1b9fc05908e5386b96,442165.9666987834,0x0f5d75e0b0b506ba9ff2c394d40ed7b105e9a3523d53c584dd5f0671da6b9345,0xb52076539f966c9e1077d14c7d662674479faeb38d34783b05ef656744e56951
28,2022-10-04,CVX,3.456e+22,170174.6694101912,WETH+CVX (0xB576…),15639277,58,Convex Token,4.924035573211551,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,2698973.9337216523,0x0f5d75e0b0b506ba9ff2c394d40ed7b105e9a3523d53c584dd5f0671da6b9345,0xe98a37c0d24f58e9e50dbacde4e1aa8b35be385460116b9cff2f83f3c8cff9df
28,2022-10-04,CVX,7.2e+21,35453.05612712317,CVX+crvFRAX (0xBEc5…),15639282,112,Convex Token,4.924035573211551,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,629823.782770817,0x0f5d75e0b0b506ba9ff2c394d40ed7b105e9a3523d53c584dd5f0671da6b9345,0xcf781255420fafb4ec8ee37bf412a5cbb61bb65b2f26e193cff526afe3d8f9cf
28,2022-10-04,CVX,4.608e+22,226899.55921358828,CRV+cvxCRV (0x9D04…),15639287,39,Convex Token,4.924035573211551,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,4476723.419912729,0x0f5d75e0b0b506ba9ff2c394d40ed7b105e9a3523d53c584dd5f0671da6b9345,0xc1ec975bd377bdb84de5937c9c249ebfb9a8f3edc92143f0038227e1c9a7e413
28,2022-10-04,CVX,1.152e+22,56724.88980339707,cvxCRV+crvFRAX (0x31c3…),15639291,113,Convex Token,4.924035573211551,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,963550.4861686905,0x0f5d75e0b0b506ba9ff2c394d40ed7b105e9a3523d53c584dd5f0671da6b9345,0xa8fb77b50d636c5e842fee2b25425fbb589ca69c6cad3a5767d47c628d459abb
28,2022-10-04,CVX,3.456e+22,170174.6694101912,FXS+cvxFXS (0xd658…),15639298,71,Convex Token,4.924035573211551,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,2683206.8679737123,0x0f5d75e0b0b506ba9ff2c394d40ed7b105e9a3523d53c584dd5f0671da6b9345,0xd25110af6c512f6242e18f8d3991cf2190ed55ae55c4fe505badd3675e498d6b
28,2022-10-04,CVX,1.152e+22,56724.88980339707,cvxFXS+crvFRAX (0x21d1…),15639306,114,Convex Token,4.924035573211551,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,960944.31433502,0x0f5d75e0b0b506ba9ff2c394d40ed7b105e9a3523d53c584dd5f0671da6b9345,0x15f0278196cce04869d4abdbf573215f7df90ef97c55aee133fee699548b4605
28,2022-10-04,JPEG,4.992e+25,28723.84843061241,PUSd+3Crv (0x8EE0…),15643853,88,JPEG’d Governance Token,0.0005753976047798959,0xE80C0cd204D654CEbe8dd64A4857cAb6Be8345a3,506612.00996237714,0x0f5d75e0b0b506ba9ff2c394d40ed7b105e9a3523d53c584dd5f0671da6b9345,0xefd076f97dbc4b4bd379b5e3a371240d77b27b786b41be1ae41cf04ceda0d411
28,2022-10-04,INV,9600000000000000.0,0.6830416475853374,DOLA+3Crv (0xAA5A…),15647901,53,Inverse DAO,71.15017162347264,0x41D5D79431A913C4aE7d69a668ecdfE5fF9DFB68,478599.3920489416,0x0f5d75e0b0b506ba9ff2c394d40ed7b105e9a3523d53c584dd5f0671da6b9345,0xc110c99b61260744abd00adec24ef16d049bb6868767073016c1c56bf3d15fd3
28,2022-10-04,INV,9600000000000000.0,0.6830416475853374,DOLA+crvFRAX (0xE571…),15647904,110,Inverse DAO,71.15017162347264,0x41D5D79431A913C4aE7d69a668ecdfE5fF9DFB68,536486.566243944,0x0f5d75e0b0b506ba9ff2c394d40ed7b105e9a3523d53c584dd5f0671da6b9345,0xe3bbdc650017576d4db32aa5d4172f71fb5eb32225a9c9d00d634c16aceb298c
28,2022-10-04,INV,4.32e+20,30736.87414134018,DOLA+3Crv (0xAA5A…),15647991,53,Inverse DAO,71.15017162347264,0x41D5D79431A913C4aE7d69a668ecdfE5fF9DFB68,478599.3920489416,0x0f5d75e0b0b506ba9ff2c394d40ed7b105e9a3523d53c584dd5f0671da6b9345,0x4dd8c6a7b1b0f178d3131b399a29c1a47a341167a34d146712ec0b2d8c316a48
28,2022-10-04,INV,4.32e+20,30736.87414134018,DOLA+crvFRAX (0xE571…),15647991,110,Inverse DAO,71.15017162347264,0x41D5D79431A913C4aE7d69a668ecdfE5fF9DFB68,536486.566243944,0x0f5d75e0b0b506ba9ff2c394d40ed7b105e9a3523d53c584dd5f0671da6b9345,0x4dd8c6a7b1b0f178d3131b399a29c1a47a341167a34d146712ec0b2d8c316a48
28,2022-10-04,T,7.1232e+23,21491.647492263764,WETH+T (0x752e…),15649512,60,Threshold Network Token,0.03017133801137658,0xCdF7028ceAB81fA0C6971208e83fa7872994beE5,329226.93840955215,0x0f5d75e0b0b506ba9ff2c394d40ed7b105e9a3523d53c584dd5f0671da6b9345,0x3d5000fed4caf4f5f0c65b8c60288c1695870b4f3a0d426c53fd10e97a4ba564
28,2022-10-04,CRV,2.642304e+22,23747.85866964348,xFraxTempleLP+UNI-V2 (0xdaDf…),15650646,98,Curve DAO Token,0.8987557324836007,0xD533a949740bb3306d119CC777fa900bA034cd52,376042.63811142265,0x0f5d75e0b0b506ba9ff2c394d40ed7b105e9a3523d53c584dd5f0671da6b9345,0x2ba6cb624f2fd1ea12c8efe614374cb4b2d42450406e572da40caf85321ede85
28,2022-10-04,ALCX,3.84e+21,79019.19588531183,alUSD+3Crv (0x43b4…),15660017,34,Alchemix,20.577915595133287,0xdBdb4d16EdA451D0503b854CF79D55697F90c8DF,1270524.5784752462,0x0f5d75e0b0b506ba9ff2c394d40ed7b105e9a3523d53c584dd5f0671da6b9345,0x2ee7a50d1deaefb14f7a2c4f7edcf77b75399e324850f7b1f39679b85bee995b
28,2022-10-04,ALCX,3.84e+21,79019.19588531183,ETH+alETH (0xC4C3…),15660017,46,Alchemix,20.577915595133287,0xdBdb4d16EdA451D0503b854CF79D55697F90c8DF,1242937.668466683,0x0f5d75e0b0b506ba9ff2c394d40ed7b105e9a3523d53c584dd5f0671da6b9345,0x2ee7a50d1deaefb14f7a2c4f7edcf77b75399e324850f7b1f39679b85bee995b
28,2022-10-04,ALCX,4.8e+20,9877.399485663978,alUSD+crvFRAX (0xB30d…),15660017,105,Alchemix,20.577915595133287,0xdBdb4d16EdA451D0503b854CF79D55697F90c8DF,215607.66533085497,0x0f5d75e0b0b506ba9ff2c394d40ed7b105e9a3523d53c584dd5f0671da6b9345,0x2ee7a50d1deaefb14f7a2c4f7edcf77b75399e324850f7b1f39679b85bee995b
28,2022-10-04,FXS,9.53184e+22,427340.74553949246,FRAX+3Crv (0xd632…),15665232,31,Frax Share,4.483297511702803,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,6697190.432741134,0x0f5d75e0b0b506ba9ff2c394d40ed7b105e9a3523d53c584dd5f0671da6b9345,0xd401da0c3ddb8a40cff8b15e5cd54ae1a43517013c2588fe91547b0aef2d6361
28,2022-10-04,FXS,1.1127456e+23,498876.9579638243,FRAX+USDC (0xDcEF…),15665267,97,Frax Share,4.483297511702803,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,9814444.887182234,0x0f5d75e0b0b506ba9ff2c394d40ed7b105e9a3523d53c584dd5f0671da6b9345,0x92219c5a80cc52cc211dfab17aa013864f677d73c2df42e7cf703713f15e9701
28,2022-10-04,FXS,1.656e+21,7424.340679379841,GUSD+crvFRAX (0x4e43…),15665291,103,Frax Share,4.483297511702803,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,118687.34525535682,0x0f5d75e0b0b506ba9ff2c394d40ed7b105e9a3523d53c584dd5f0671da6b9345,0x18c5fdc1b1c935c47ca070316f60145cd075cc8267c147964a6e0921dd92d7b8
28,2022-10-04,FXS,1.656e+21,7424.340679379841,BUSD+crvFRAX (0x8fdb…),15665304,104,Frax Share,4.483297511702803,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,118477.62548336161,0x0f5d75e0b0b506ba9ff2c394d40ed7b105e9a3523d53c584dd5f0671da6b9345,0x92a1d2eeaf5b3ce8f5621dca5b762e517519c31934c5b1e08d7165b7b4dd8b8d
28,2022-10-04,FXS,2.26944e+21,10174.57470495881,TUSD+crvFRAX (0x33ba…),15665312,107,Frax Share,4.483297511702803,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,462250.2509277668,0x0f5d75e0b0b506ba9ff2c394d40ed7b105e9a3523d53c584dd5f0671da6b9345,0xedcea24350d9be542c4fc5f4b9212d19d83d37269e3779aabae8ebcd7c9e223c
28,2022-10-04,FXS,5.76e+20,2582.3793667408145,LUSD+crvFRAX (0x497C…),15665322,101,Frax Share,4.483297511702803,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,77710.16969326734,0x0f5d75e0b0b506ba9ff2c394d40ed7b105e9a3523d53c584dd5f0671da6b9345,0x2d349019eb381dbd63058fb4b3d63970810b22f67d2a5177ed86e5ed82b034ce
28,2022-10-04,FXS,6.72e+20,3012.775927864284,sUSD+crvFRAX (0xe3c1…),15665345,100,Frax Share,4.483297511702803,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,78044.83702233233,0x0f5d75e0b0b506ba9ff2c394d40ed7b105e9a3523d53c584dd5f0671da6b9345,0xcab892fb1059061ade42d7c4a10fdf53cf52c21a98c2f95a3321ec2d0eb3fe15
28,2022-10-04,FXS,1.44e+21,6455.948416852037,ApeUSD+crvFRAX (0x04b7…),15665408,102,Frax Share,4.483297511702803,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,2850213.9388858816,0x0f5d75e0b0b506ba9ff2c394d40ed7b105e9a3523d53c584dd5f0671da6b9345,0x417733c5bf84db3eba74581c0cb809db1fe7974f9ecd1f0346f6d18be286efd2
28,2022-10-04,FXS,8.64e+20,3873.5690501112217,alUSD+crvFRAX (0xB30d…),15665427,105,Frax Share,4.483297511702803,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,215607.66533085497,0x0f5d75e0b0b506ba9ff2c394d40ed7b105e9a3523d53c584dd5f0671da6b9345,0x8ed209054aa607971554621805f6e5140367f89f948430fe1ce689359567f37d
28,2022-10-04,FXS,4.9152e+20,2203.630392952162,USDD+crvFRAX (0x4606…),15665436,106,Frax Share,4.483297511702803,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,590741.4541701354,0x0f5d75e0b0b506ba9ff2c394d40ed7b105e9a3523d53c584dd5f0671da6b9345,0xfee0236cccabe6bf2bf6a662c37a819c364fc3fd3533e1c86eebd87fd48ec7ff
28,2022-10-04,FXS,8.7456e+20,3920.9126718348034,DOLA+crvFRAX (0xE571…),15665441,110,Frax Share,4.483297511702803,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,536486.566243944,0x0f5d75e0b0b506ba9ff2c394d40ed7b105e9a3523d53c584dd5f0671da6b9345,0x1ef7290a53bf7d7e735d3f0709c8be88248b8631b575b5d024af3b751cdaec2a
28,2022-10-04,FXS,9.6e+20,4303.965611234691,CVX+crvFRAX (0xBEc5…),15665452,112,Frax Share,4.483297511702803,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,629823.782770817,0x0f5d75e0b0b506ba9ff2c394d40ed7b105e9a3523d53c584dd5f0671da6b9345,0x4f3b70d0f225609c0ab469b763afa1f58818effc447b9383e69beff5b2e0eb35
28,2022-10-04,FXS,9.6e+20,4303.965611234691,agEUR+crvFRAX (0x5825…),15665531,111,Frax Share,4.483297511702803,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,83085.9147656251,0x0f5d75e0b0b506ba9ff2c394d40ed7b105e9a3523d53c584dd5f0671da6b9345,0xb37e72a269832d932c4a9d0ad1f1445b6b2c31241663ac957f0722cf528cf7ec
28,2022-10-04,FXS,9.6e+20,4303.965611234691,cvxCRV+crvFRAX (0x31c3…),15665536,113,Frax Share,4.483297511702803,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,963550.4861686905,0x0f5d75e0b0b506ba9ff2c394d40ed7b105e9a3523d53c584dd5f0671da6b9345,0xc5a9b63bc3d74af9f98bbfa1c6d117e0f79c88ac7b004979df14a437135d3602
28,2022-10-04,FXS,9.6e+20,4303.965611234691,cvxFXS+crvFRAX (0x21d1…),15665540,114,Frax Share,4.483297511702803,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,960944.31433502,0x0f5d75e0b0b506ba9ff2c394d40ed7b105e9a3523d53c584dd5f0671da6b9345,0xf479ecf692efb83fea2c27b9ac46d47ed6b4f9d43c733985dd14635df769bd80
28,2022-10-04,FXS,9.6e+20,4303.965611234691,ALCX+crvFRAX (0x4149…),15665552,115,Frax Share,4.483297511702803,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,131195.8036202987,0x0f5d75e0b0b506ba9ff2c394d40ed7b105e9a3523d53c584dd5f0671da6b9345,0x3f238b40ea32e4dfb20f2d7078f827a13c012c29620a3173b5718c59c90af1b3
28,2022-10-04,FXS,9.6e+20,4303.965611234691,PUSd+crvFRAX (0xC47E…),15665571,109,Frax Share,4.483297511702803,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,124986.29703441875,0x0f5d75e0b0b506ba9ff2c394d40ed7b105e9a3523d53c584dd5f0671da6b9345,0xc053e03e68f5f4f1872e49af319f52c391eb7573ab6b2148541fb0f53d3f9046
28,2022-10-04,FXS,9.6e+20,4303.965611234691,MAI+crvFRAX (0x66E3…),15665576,117,Frax Share,4.483297511702803,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,101145.20352656339,0x0f5d75e0b0b506ba9ff2c394d40ed7b105e9a3523d53c584dd5f0671da6b9345,0xfe2bb32b5301799b68ca2e5f1decb7318b63192a278a01c95368ec52335e67f0
28,2022-10-04,FXS,4.5696e+22,204868.7630947713,FRAX+FPI (0xf861…),15669165,86,Frax Share,4.483297511702803,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,3201328.5539433025,0x0f5d75e0b0b506ba9ff2c394d40ed7b105e9a3523d53c584dd5f0671da6b9345,0x200a630ad93fb872eaac10b41ff9b8a9a829fa8cd08542bac37ff9caedf4e5f1
29,2022-10-18,APEFI,1.919999904e+25,149229.82074548656,ApeUSD+crvFRAX (0x04b7…),15744456,102,Ape Finance,0.007772386885780104,0x4332f8A38f14BD3D8D1553aF27D7c7Ac6C27278D,3012653.364939308,0xb9262aa45b24da69f1793438d6f43da0425d99ae2e72acda701ed55b7756aad2,0x352c0eb7036cca477defcb5c8a8e4b68da2de6e16e3c0b710cdd131e792a42ba
29,2022-10-18,CVX,3.456e+22,194636.45904236508,WETH+CVX (0xB576…),15745500,58,Convex Token,5.631841986179546,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,3643955.8013564697,0xb9262aa45b24da69f1793438d6f43da0425d99ae2e72acda701ed55b7756aad2,0x7369859e98e86f6ac5de66fbfded817665f3da93d29e8e4ffbccedbc60e446e3
29,2022-10-18,CVX,7.2e+21,40549.26230049273,CVX+crvFRAX (0xBEc5…),15745503,112,Convex Token,5.631841986179546,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,810941.3124062757,0xb9262aa45b24da69f1793438d6f43da0425d99ae2e72acda701ed55b7756aad2,0xf14245eeaa1cb9302e884d63f31a9d165462e31c1635fd7004a6075e90613e14
29,2022-10-18,CVX,4.608e+22,259515.27872315346,CRV+cvxCRV (0x9D04…),15745509,39,Convex Token,5.631841986179546,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,6015542.822371231,0xb9262aa45b24da69f1793438d6f43da0425d99ae2e72acda701ed55b7756aad2,0x4eeccd66616c6c88e306b3f9e3c26dcf9536ada768e83e4e039383fc58aaf5bc
29,2022-10-18,CVX,1.152e+22,64878.819680788365,cvxCRV+crvFRAX (0x31c3…),15745512,113,Convex Token,5.631841986179546,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,1296331.9331254363,0xb9262aa45b24da69f1793438d6f43da0425d99ae2e72acda701ed55b7756aad2,0x1d903b619426a742d2edfa554a87e62427bf71e034c414be59f95ebad7c8d400
29,2022-10-18,CVX,3.456e+22,194636.45904236508,FXS+cvxFXS (0xd658…),15745518,71,Convex Token,5.631841986179546,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,3876339.0608071936,0xb9262aa45b24da69f1793438d6f43da0425d99ae2e72acda701ed55b7756aad2,0xcbe64c31ca07d71426d1be05b37565a82260c7206a0eea2053f67fef2034251d
29,2022-10-18,CVX,1.152e+22,64878.819680788365,cvxFXS+crvFRAX (0x21d1…),15745522,114,Convex Token,5.631841986179546,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,1280705.1706280475,0xb9262aa45b24da69f1793438d6f43da0425d99ae2e72acda701ed55b7756aad2,0x69ca2cfe8f3237bd9ac066a31283263c1f36e95de1afc18bf7133010ede6dccf
29,2022-10-18,ALCX,3.84e+21,77943.96936844024,alUSD+3Crv (0x43b4…),15746459,34,Alchemix,20.297908689697984,0xdBdb4d16EdA451D0503b854CF79D55697F90c8DF,1556562.036885665,0xb9262aa45b24da69f1793438d6f43da0425d99ae2e72acda701ed55b7756aad2,0x8b852e998a1bb035b11e85b85f859b5692cbf2fb623c43c7858e3e20c0573a7f
29,2022-10-18,ALCX,3.84e+21,77943.96936844024,ETH+alETH (0xC4C3…),15746459,46,Alchemix,20.297908689697984,0xdBdb4d16EdA451D0503b854CF79D55697F90c8DF,1555168.356882075,0xb9262aa45b24da69f1793438d6f43da0425d99ae2e72acda701ed55b7756aad2,0x8b852e998a1bb035b11e85b85f859b5692cbf2fb623c43c7858e3e20c0573a7f
29,2022-10-18,ALCX,4.8e+20,9742.99617105503,alUSD+crvFRAX (0xB30d…),15746459,105,Alchemix,20.297908689697984,0xdBdb4d16EdA451D0503b854CF79D55697F90c8DF,266206.5682702149,0xb9262aa45b24da69f1793438d6f43da0425d99ae2e72acda701ed55b7756aad2,0x8b852e998a1bb035b11e85b85f859b5692cbf2fb623c43c7858e3e20c0573a7f
29,2022-10-18,OGN,7.00176e+23,100011.63165883123,OUSD+3Crv (0x8765…),15748063,38,OriginToken,0.1428378459970511,0x8207c1FfC5B6804F6024322CcF34F29c3541Ae26,1537311.652439741,0xb9262aa45b24da69f1793438d6f43da0425d99ae2e72acda701ed55b7756aad2,0x17ce3e2b20342570bc5c94184fcf2a4ad675ba2146ca7aae46f6441fa901dbed
29,2022-10-18,INV,9600000000000000.0,0.6529649023373604,DOLA+3Crv (0xAA5A…),15749694,53,Inverse DAO,68.01717732680838,0x41D5D79431A913C4aE7d69a668ecdfE5fF9DFB68,504493.5290243642,0xb9262aa45b24da69f1793438d6f43da0425d99ae2e72acda701ed55b7756aad2,0x7f59515b7cfffa6afa515fb03540aa2da4f67fe6ceaa7a75c8a9b6bc3de8d37c
29,2022-10-18,INV,9600000000000000.0,0.6529649023373604,DOLA+crvFRAX (0xE571…),15749697,110,Inverse DAO,68.01717732680838,0x41D5D79431A913C4aE7d69a668ecdfE5fF9DFB68,710287.3231723006,0xb9262aa45b24da69f1793438d6f43da0425d99ae2e72acda701ed55b7756aad2,0xdfcf9239d89c34bbcc3d5e5c85ce20289c1fee73d2c9b503e1ece49b82d4e9f3
29,2022-10-18,INV,3.84e+20,26118.596093494416,DOLA+3Crv (0xAA5A…),15754266,53,Inverse DAO,68.01717732680838,0x41D5D79431A913C4aE7d69a668ecdfE5fF9DFB68,504493.5290243642,0xb9262aa45b24da69f1793438d6f43da0425d99ae2e72acda701ed55b7756aad2,0x960a72c2a8bcc4d74f065853a1c3fb1ba7b7321cd1b37f19748eddcdaf4ef012
29,2022-10-18,INV,4.8e+20,32648.24511686802,DOLA+crvFRAX (0xE571…),15754266,110,Inverse DAO,68.01717732680838,0x41D5D79431A913C4aE7d69a668ecdfE5fF9DFB68,710287.3231723006,0xb9262aa45b24da69f1793438d6f43da0425d99ae2e72acda701ed55b7756aad2,0x960a72c2a8bcc4d74f065853a1c3fb1ba7b7321cd1b37f19748eddcdaf4ef012
